EntidadWifi,NombreEntidad,same_as_wikidata_nombre_entidad,HORARIO,EQUIPAMIENTO,TRANSPORTE_1,Linea_1,TRANSPORTE_2,Linea_2,ACCESIBILIDAD,CONTENT-URL,VIA,same_as_wikidata_via,TIPO-NUM,NUM,CIUDAD,same_as_wikidata_ciudad,PROVINCIA,same_as_wikidata_provincia,CODIGO-POSTAL,COD-BARRIO,BARRIO,same_as_wikidata_barrio,COD-DISTRITO,DISTRITO,same_as_wikidata_distrito,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TipoEntidadWifi
115404,Centro_Cultural_Sara_Montiel,,"Horario de verano:    Cerrado del 1 al 27 de agosto.   Julio, agosto y septiembre, de 9 a 21 horas de lunes a viernes. Sábados y domingos cerrado.   Horario de apertura del centro:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.  Horario de atención al público:  De lunes a viernes de 9 a 14 horas y de 16:30 a 19 horas.",Sala de exposiciones. Sala de lectura y estudio.  Salón de actos y auditorio con aforo máximo para 170 personas.  8 aulas. Zona WIFI.,Metro_de_Madrid,1_0_2_3,Bus__Madrid,65,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c957cbf06c81c010VgnVCM1000000b205a0aRCRD,CARRETERA_DE_BOADILLA_DEL_MONTE,,V,40,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28024,5,CAMPAMENTO,https://wikidata.org/entity/Q31169,10,LATINA,https://wikidata.org/entity/Q794954,434222,4472418,40.399764677637116,-3.775144917950534,915120890,ccsaramontiel@madrid.es,"CentrosCulturales"
1994,Centro_Cultural_Usera_1,,"De lunes a viernes, de 9 a 13 y de 17 a 19 horas.  Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones 4 aulas  1 sala de ensayo (aula sin insonorización)  Zona wifi,Metro_de_Madrid,6,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54fb1e79ee71c010VgnVCM1000000b205a0aRCRD,AVENIDA_DE_RAFAELA_YBARRA_MADRID,https://wikidata.org/entity/Q110749248,V,49,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28026,7,PRADOLONGO,https://wikidata.org/entity/Q10352360,12,USERA,https://wikidata.org/entity/Q953368,439635,4470301,40.381114597104194,-3.711149675992656,915887214,ccusera@madrid.es,"CentrosCulturales"
7416137,Centro_Cultural_Usera_2,,"Atención al público en el Centro Cultural Usera 1.   De lunes a viernes, de 9 a 13 y de 17 a 19 horas. Julio, agosto y septiembre, cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",3 aulas,Metro_de_Madrid,6,Bus__Madrid,6,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cadb2cffdc15410VgnVCM1000000b205a0aRCRD,CALLE_DE_FELIPE_CASTRO,,V,30,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28026,7,PRADOLONGO,https://wikidata.org/entity/Q10352360,12,USERA,https://wikidata.org/entity/Q953368,439814,4470653,40.38430441585109,-3.709071424745629,914764204,ccusera@madrid.es,"CentrosCulturales"
123948,Centro_Cultural_Valdebernardo,,De lunes a viernes de 9 a 14 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.,Sala de exposiciones. 2 salas de lectura y estudio. Salón de actos / Auditorio (Aforo: 280 personas). Salas de ensayo. 14 aulas. Zona wifi.,Metro_de_Madrid,9,,,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD,BULEVAR_DE_INDALECIO_PRIETO,,V,21,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28032,2,VALDEBERNARDO,https://wikidata.org/entity/Q43025212,19,VICALVARO,https://wikidata.org/entity/Q589403,447278,4472321,40.399832138328044,-3.6212720265227873,913016460_913016462,ccvaldebernardo@madrid.es,"CentrosCulturales"
1980,Centro_Cultural_Zazuar,,"De lunes a viernes, de 9 a 13:30 y de 15 a 19:30 horas. Verano, de lunes a viernes, de 9 a 13:30 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Salón de actos / auditorio (aforo 164 butacas) 6 aulas Zona wifi,,,,,"1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d8c1e79ee71c010VgnVCM1000000b205a0aRCRD,CENTRO_CULTURAL_DE_ZAZUAR,,T,,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,,,,,,DISTRITO,,448540,4470444,40.383003853666146,-3.60624904964931,913322529,cczazuar@madrid.es,"CentrosCulturales"
1914,Centro_Cultural__Centro_Socio_Cultural_Villa_de_Barajas,,"De lunes a viernes, de 9 a 14 y de 15 a 17 horas.   En el mes de agosto los dos centros permanecen cerrados.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",3 salas de exposiciones Salón de actos / auditorio (aforo: 103 personas) 11 aulas Zona wifi 2 gimnasios,Metro_de_Madrid,8,Bus__Madrid,101_105_115,"1,5,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=476c1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_BOTICA,,V,7,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28042,3,CASCO_HBARAJAS,,21,BARAJAS,https://wikidata.org/entity/Q807230,450962,4480446,40.47324881250678,-3.5784908616003723,913291803,ccvillabarajas@madrid.es,"CentrosCulturales"
11866017,Centro_de_Ciberseguridad_del_Ayuntamiento_de_Madrid,,,,Metro_de_Madrid,7,Bus__Madrid,105_28_4_70,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fc5ce0c57ec4810VgnVCM2000001f4a900aRCRD,CALLE_DE_ALBARRACIN,,NUM,33,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28037,1,SIMANCAS,https://wikidata.org/entity/Q10371626,20,SAN_BLASCANILLEJAS,https://wikidata.org/entity/Q2001937,446472,4475961,40.432559809835496,-3.6310855640348203,,,"AyuntamientoMadrid-OrganismosEmpresasMunicipales"
1916,Centro_de_Cultura_Contemporanea_Conde_Duque,https://wikidata.org/entity/Q56426480,"Centro: lunes a sábado, de 9 a 21 horas. Domingos y festivos, de 10:30 a 14 horas. Lunes, cerrados las salas exposiciones y las taquillas. Cerrado 24, 25 y 31 diciembre y 1 enero.   Exposiciones: martes a sábado, de 10 a 14 y de 17:30 a 21 horas. Domingos y festivos, de 10:30 a 14 hotas.   Taquilla: de 17:30 a 20:30 horas, de martes a viernes. Los fines de semana la taquilla abrirá dos horas antes del inicio de la función.","Sala Polivalente: Esta sala ofrece un uso muy variado con un aforo total de 166 personas.  Sala de Bóvedas: Ubicada en la planta -2 del edificio. Cuenta con un aforo de 191 personas.   Auditorio:  1301,58 m&amp;sup2; y un aforo de 260 plazas (de las cuales dos son para espectadores en silla de ruedas y dos para acompañantes).  Teatro Conde Duque : Espacio escénico, caracterizado por su versatilidad y dotación técnica. Con una escena de 12 por 17 metros de superficie y un peine de 5,99 metros de altura. Aforo 253 localidades (de las cuales hay 4 para personas con minusvalía y sus acompañantes).   Salas de Ensayo : Conde Duque cuenta con dos grandes salas de ensayo (una destinada a propuestas teatrales y otra para danza) como complemento al Teatro.   Salón de Actos: En el Salón de Actos se desarrollan conferencias, seminarios, proyecciones audiovisuales, talleres, encuentros, presentaciones y muchas otras actividades. Se caracteriza por su versatilidad y está ubicado sobre el vestíbulo principal, desde el que tiene acceso directo. Tiene capacidad para 270 personas y sirve de apoyo a toda la programación que se genera desde el centro.  Zona wifi.",Metro_de_Madrid,3_2_4_2_3_1_0,Bus__Madrid,002_001_1_133_138_2_44_1_74_2_21_03,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE_DEL_CONDE_DUQUE,https://wikidata.org/entity/Q27031730,V,9,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28015,5,UNIVERSIDAD,https://wikidata.org/entity/Q10387767,1,CENTRO,https://wikidata.org/entity/Q1763376,439723,4475438,40.42739911262292,-3.710589286287491,,,"MonumentosEdificiosArtisticos"
11526686,Centro_de_Educacion_Ambiental_y_Cultural_Maris_Stella,,"Octubre a marzo   De martes a sábado de 10 a 14 y 15:30 a 18 horas. Domingos  y festivos, de 10 a 14:0 horas.   Abril, mayo, junio y septiembre   De martes a sábado, de 10 a 14 y de 17 a 19:30 horas.  Domingos  y festivos, de 10 a 14 horas.    Julio   De martes a domingo y festivos, de 10 a 14 horas.   Agosto cerrado.",Sala de exposiciones Sala de lectura Salón de actos/auditorio (aforo 100 personas) 2 aulas Zona wifi  El auditorio/edificio histórico tiene una acústica muy especial.,Cercanias_Renfe,5,Metro__de_Madrid,12_3,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD,CALLE_DE_DOCTOR_TOLOSA_LATOUR,,V,16,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28026,7,PRADOLONGO,https://wikidata.org/entity/Q10352360,12,USERA,https://wikidata.org/entity/Q953368,440301,4469524,40.374166248648216,-3.7032220308808577,914801318,centro.marisstella@madrid.es,"CentrosCulturales"
187859,Centro_de_Formacion_de_Barajas,,De lunes a viernes de 8 a 15 horas.,Acceso a Internet a través de WiFi,Bus_Madrid,1_1_4_1_1_5_1_5_1,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e73a0a47f441f010VgnVCM2000000c205a0aRCRD,AVENIDA_DE_CANTABRIA,,V,6,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28042,1,ALAMEDA_DE_OSUNA,https://wikidata.org/entity/Q760737,21,BARAJAS,https://wikidata.org/entity/Q807230,450175,4478385,40.45463575922803,-3.587632115472542,914800338,,"CentrosFormacionOcupacional"
8952,Centro_de_Salud_Santa_Hortensia,,,Cita previa:   Online. Desde dispositivos móviles. Por telefonía automatizada de reconocimiento de voz. Quiosco digital en el centro de salud. Presencialmente en el centro de salud.,Metro_de_Madrid,4_4,,,3,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b8d4b6faa61c010VgnVCM1000000b205a0aRCRD,CALLE_DE_SANTA_HORTENSIA_MADRID,https://wikidata.org/entity/Q28943619,V,14,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28002,2,PROSPERIDAD,https://wikidata.org/entity/Q4776,5,CHAMARTIN,https://wikidata.org/entity/Q1766348,443192,4477384,40.44516934861189,-3.6698726835280313,915194566,,"CentrosAtencionMedica-CentrosSalud"
11785492,Centro_de_Servicios_Sociales_Aravaca,,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitados, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",,,Bus__Madrid,160_161_656_656_657,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4605850fa973810VgnVCM1000001d4a900aRCRD,CALLE_DE_ZARZA,,V,20,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28023,7,ARAVACA,https://wikidata.org/entity/Q3314682,9,MONCLOAARAVACA,https://wikidata.org/entity/Q2017682,433370,4478937,40.4584363756688,-3.785855617667289,915886913,cssaravaca@madrid.es,"CentrosAtencionSocial-CentrosServiciosSociales"
11961,Centro_de_Servicios_Sociales_Dehesa_de_la_Villa,,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitados, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro_de_Madrid,7_7,Bus__Madrid,126_127_132,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67d966051361c010VgnVCM1000000b205a0aRCRD,CALLE_DE_ANTONIO_MACHADO_MADRID,https://wikidata.org/entity/Q28793893,V,22,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28035,4,VALDEZARZA,https://wikidata.org/entity/Q10388728,9,MONCLOAARAVACA,https://wikidata.org/entity/Q2017682,439004,4479853,40.46711526748946,-3.7195114936540987,913730224,cssdehesavilla@madrid.es,"CentrosAtencionSocial-CentrosServiciosSociales"
11954,Centro_de_Servicios_Sociales_Eduardo_Minguito,,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitados, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro_de_Madrid,3,Cercanias__Renfe,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c3c66051361c010VgnVCM1000000b205a0aRCRD,CALLE_DE_LEONOR_GONGORA,,V,62,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28021,4,LOS_ROSALES,https://wikidata.org/entity/Q10319807,17,VILLAVERDE,https://wikidata.org/entity/Q919536,441697,4466671,40.34854935708132,-3.686539661954902,914672445_914058725_917109552_914672321,csseduardominguito@madrid.es,"CentrosAtencionSocial-CentrosServiciosSociales"
7829427,Centro_de_Servicios_Sociales_El_Querol,,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitados, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro_de_Madrid,4,Bus__Madrid,129_29_7,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3ffc666934dda410VgnVCM2000000c205a0aRCRD,CALLE_DE_VELEZ_RUBIO,,V,1,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28033,5,APOSTOL_SANTIAGO,,16,HORTALEZA,https://wikidata.org/entity/Q1928529,443725,4480817,40.47612370683221,-3.6639006166974073,913846546,cssquerol@madrid.es,"CentrosAtencionSocial-CentrosServiciosSociales"
11957,Centro_de_Servicios_Sociales_Entrevias,,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales.   Tramitación y gestión de  servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de  servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitad, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los  programas de prevención  dirigidos a menores, adolescentes, personas adultas, mayores, etc.  Zona wifi.",Bus_Madrid,1_0_2_1_0_3_1_1_1,Cercanias__Renfe,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bdf966051361c010VgnVCM1000000b205a0aRCRD,CALLE_DE_YUSTE,,V,8,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28053,1,ENTREVIAS,https://wikidata.org/entity/Q71756,13,PUENTE_DE_VALLECAS,https://wikidata.org/entity/Q2003054,443185,4469752,40.37641666740886,-3.6692821142332264,915079271,cssentrevias@madrid.es,"CentrosAtencionSocial-CentrosServiciosSociales"
11966,Centro_de_Servicios_Sociales_Guindalera,,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacidad, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro_de_Madrid,4_5_6,Bus__Madrid,1_43_48_74,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f69a66051361c010VgnVCM1000000b205a0aRCRD,CALLE_DEL_PILAR_DE_ZARAGOZA,https://wikidata.org/entity/Q118608816,V,28,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28028,4,LA_GUINDALERA,https://wikidata.org/entity/Q3814559,4,SALAMANCA,https://wikidata.org/entity/Q1773521,443247,4476088,40.43349910050292,-3.6691167784691703,917130701,cssguindalera@madrid.es,"CentrosAtencionSocial-CentrosServiciosSociales"
11955,Centro_de_Servicios_Sociales_Luis_Vives,https://wikidata.org/entity/Q110749187,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacidad, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro_de_Madrid,7,Bus__Madrid,4_38_48_70_109,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dba66051361c010VgnVCM1000000b205a0aRCRD,CALLE_DE_LOS_HERMANOS_GARCIA_NOBLEJAS_MADRID,https://wikidata.org/entity/Q5740959,V,160,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28037,2,PUEBLO_NUEVO,https://wikidata.org/entity/Q71753,15,CIUDAD_LINEAL,https://wikidata.org/entity/Q1763694,446677,4475004,40.42396009441367,-3.6285825877315347,914402362,cssluisvives@madrid.es,"CentrosAtencionSocial-CentrosServiciosSociales"
11972,Centro_de_Servicios_Sociales_Pablo_Neruda,,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacidad, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro_de_Madrid,1,Bus__Madrid,10_57_144_310,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e90b66051361c010VgnVCM1000000b205a0aRCRD,CALLE_DE_GERARDO_DIEGO,,NUM,8,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28018,4,PALOMERAS_SURESTE,https://wikidata.org/entity/Q10343901,13,PUENTE_DE_VALLECAS,https://wikidata.org/entity/Q2003054,445300,4470710,40.385179370371446,-3.6444628142076514,913806840,csspabloneruda@madrid.es,"CentrosAtencionSocial-CentrosServiciosSociales"
